email_length,num_links,num_special_chars,sender_reputation,has_attachment,is_spam
551,3,24,32,1,1
353,2,15,65,1,1
569,1,12,43,0,1
413,0,16,32,0,1
734,1,13,45,0,1
541,0,18,29,1,1
978,1,17,35,0,1
745,3,11,49,1,1
580,1,16,40,0,1
686,4,13,58,1,1
286,1,13,67,0,0
744,1,9,53,0,1
476,2,13,53,1,1
613,1,14,36,0,1
490,2,14,44,1,1
506,1,11,40,1,1
572,1,23,50,1,1
611,3,14,46,0,1
595,0,21,34,1,1
599,3,18,34,1,1
356,5,11,44,0,1
949,3,9,52,1,1
634,3,11,73,0,1
665,2,12,31,0,1
549,1,12,45,0,1
468,1,12,49,0,1
622,4,20,38,1,1
643,0,19,37,1,1
795,3,18,59,0,1
911,3,15,57,0,1
821,5,19,31,1,1
335,2,13,48,0,1
530,3,15,43,0,1
650,2,18,59,0,1
539,2,10,50,0,1
593,3,13,42,1,1
278,1,15,12,0,1
737,3,13,50,0,1
318,1,17,62,0,0
364,5,18,61,0,1
447,0,13,86,0,0
585,0,17,31,0,1
356,2,13,51,0,1
440,0,17,18,1,1
772,0,17,53,0,1
583,1,13,50,1,1
665,1,11,62,0,1
414,5,12,55,0,1
591,2,14,57,1,1
579,3,13,55,0,1
480,1,19,31,1,1
592,1,23,72,0,1
316,0,20,44,1,1
665,2,16,57,0,1
540,0,12,61,1,1
561,1,14,88,1,0
727,2,20,29,1,1
664,3,12,54,1,1
552,0,13,47,0,0
432,0,12,48,1,1
799,2,20,53,0,1
398,3,14,38,0,1
694,2,13,84,1,1
360,3,17,61,0,1
737,3,16,60,0,1
751,0,17,52,0,1
313,1,11,29,1,1
667,3,20,22,0,1
654,3,14,60,0,1
705,3,15,58,0,1
654,1,7,31,1,1
455,2,22,78,0,1
567,0,19,58,1,1
849,1,14,45,1,1
433,0,12,46,0,0
648,1,16,40,0,1
772,1,16,35,0,1
451,2,22,31,1,1
387,1,15,62,0,0
410,1,18,46,0,1
659,3,11,56,0,1
408,2,10,47,0,1
579,0,17,41,0,1
805,1,12,64,0,1
592,3,17,69,0,1
483,5,10,55,0,1
618,3,9,68,0,1
589,0,18,52,0,0
667,2,11,41,0,1
842,2,20,42,1,1
659,0,20,89,0,0
905,4,16,49,1,1
668,1,18,50,0,1
484,1,14,89,1,0
943,1,12,35,0,1
581,2,13,52,1,1
441,0,15,35,1,1
948,1,17,31,0,1
490,2,21,43,0,1
484,4,19,56,0,1
517,0,17,42,0,1
624,1,11,63,1,1
739,3,22,32,0,1
202,2,11,54,1,1
738,1,15,7,0,1
516,1,10,63,1,1
538,2,24,50,0,1
857,4,19,41,0,1
631,0,22,57,1,1
667,3,22,72,0,1
592,3,21,60,0,1
714,1,20,66,0,1
842,4,16,42,0,1
228,3,17,44,0,1
762,1,14,57,1,1
832,0,15,71,1,1
675,1,19,69,0,1
498,2,5,63,0,1
427,3,15,79,0,1
954,3,17,59,0,1
464,2,18,73,0,1
827,1,12,54,0,1
658,2,19,45,0,1
906,2,8,61,0,1
552,1,17,42,1,1
358,3,16,44,0,1
600,5,16,82,0,1
377,0,15,49,0,0
1001,1,19,33,0,1
694,2,17,53,1,1
716,1,11,68,0,1
716,5,17,42,0,1
495,3,11,55,0,1
580,3,13,48,0,1
616,2,17,62,0,1
891,3,15,46,0,1
426,5,17,74,1,1
490,3,15,21,0,1
545,1,10,8,1,1
498,0,15,66,1,0
381,3,13,60,1,1
194,0,13,66,0,0
325,1,16,75,1,0
764,1,8,48,0,1
598,5,16,25,0,1
725,4,8,40,0,1
512,3,20,62,1,1
585,2,21,57,1,1
841,1,19,64,1,1
832,2,18,34,0,1
741,2,15,83,0,1
630,3,18,36,0,1
677,3,18,54,1,1
655,4,14,45,1,1
574,3,14,41,1,1
539,1,13,46,1,1
768,3,14,39,0,1
405,4,14,72,1,1
823,0,16,79,1,1
558,1,10,54,0,1
402,3,17,52,1,1
518,1,18,38,0,1
468,1,17,37,0,1
513,2,15,64,1,1
510,5,14,23,1,1
504,2,14,27,0,1
553,4,22,52,0,1
590,0,13,45,1,1
714,1,14,36,0,1
563,1,15,55,0,1
648,3,17,8,0,1
601,2,16,48,1,1
681,1,6,22,0,1
607,0,19,33,0,1
502,2,10,55,1,1
462,1,15,68,0,0
631,1,15,50,0,1
791,1,13,73,1,1
565,1,14,38,1,1
494,1,16,58,1,1
561,0,26,46,0,1
515,1,15,68,0,0
499,1,19,77,0,0
383,1,17,41,1,1
563,1,9,20,0,1
635,2,19,22,1,1
437,1,15,72,0,0
468,1,10,44,0,1
457,1,13,53,1,1
391,0,14,44,1,1
456,2,14,58,0,1
570,4,11,64,0,1
398,0,12,52,0,0
579,3,15,73,0,1
494,1,13,28,0,1
460,1,19,45,0,1
656,0,15,37,0,1
503,2,20,39,0,1
529,1,19,35,1,1
794,3,17,60,1,1
461,2,12,40,1,1
834,4,14,29,1,1
547,3,13,36,0,1
429,5,16,50,0,1
516,1,9,52,0,1
610,3,17,63,0,1
788,0,8,45,0,1
719,3,12,46,0,1
609,0,17,30,0,1
788,2,18,42,0,1
317,0,16,47,1,1
637,2,20,35,0,1
646,1,22,41,0,1
648,3,19,60,0,1
358,1,14,58,0,0
447,2,11,48,0,1
575,1,18,47,0,1
767,3,18,44,0,1
887,0,12,21,0,1
500,0,13,15,0,1
403,3,18,32,1,1
722,4,21,44,1,1
992,3,8,71,0,1
766,2,15,72,0,1
487,1,11,38,0,1
1029,1,20,59,0,1
703,3,17,50,1,1
481,3,17,36,0,1
890,1,12,57,0,1
469,3,16,48,1,1
506,5,18,47,1,1
708,0,12,55,0,0
596,2,14,28,1,1
605,2,20,62,0,1
605,2,16,62,0,1
767,2,15,53,0,1
251,1,11,61,1,0
642,2,22,46,0,1
556,1,15,36,0,1
487,2,16,49,1,1
486,3,13,37,0,1
204,2,9,42,0,1
480,1,13,38,0,1
793,3,14,41,1,1
724,7,16,31,0,1
571,0,15,29,1,1
388,3,9,41,0,1
723,1,17,25,0,1
796,3,15,29,0,1
755,2,16,31,1,1
454,3,12,40,1,1
470,1,15,30,0,1
848,3,22,67,0,1
418,1,19,53,0,1
671,5,9,41,0,1
333,2,17,77,1,1
554,2,13,56,1,1
687,0,23,30,0,1
595,3,17,55,1,1
678,2,19,49,0,1
416,0,11,65,0,0
476,2,14,24,0,1
672,3,21,40,1,1
704,1,16,64,1,1
632,1,19,33,1,1
742,2,12,32,1,1
351,2,20,45,1,1
530,2,9,24,0,1
873,2,8,41,1,1
792,1,13,50,1,1
695,2,20,40,0,1
576,2,21,65,0,1
755,2,15,43,1,1
664,3,15,61,1,1
372,3,10,37,0,1
749,1,11,45,1,1
470,3,12,70,0,1
713,1,8,24,0,1
357,1,13,36,1,1
839,1,15,59,0,1
558,2,14,37,0,1
433,1,15,43,1,1
496,0,10,55,1,1
549,0,17,41,1,1
599,1,16,64,1,1
797,2,8,40,0,1
610,1,13,54,0,1
274,1,16,73,0,0
415,0,11,67,0,0
1013,2,15,63,0,1
620,0,14,42,1,1
742,1,19,67,0,1
553,5,12,24,0,1
449,3,15,49,0,1
527,3,14,41,0,1
619,1,11,54,1,1
530,1,14,54,0,1
887,1,16,35,0,1
507,5,10,56,0,1
441,2,16,63,0,1
721,0,7,75,0,0
739,2,12,31,1,1
604,2,15,34,0,1
509,3,16,57,0,1
314,2,18,25,0,1
783,0,16,55,0,1
730,4,17,55,1,1
534,3,17,38,0,1
608,2,12,45,1,1
565,2,9,28,1,1
844,1,15,37,0,1
444,3,17,56,0,1
506,0,7,44,0,0
492,0,15,37,0,1
646,1,15,86,0,0
608,1,9,19,0,1
630,2,18,38,0,1
467,2,14,31,0,1
822,3,12,51,0,1
531,2,10,31,0,1
778,2,14,67,1,1
1070,2,18,32,0,1
468,3,17,50,0,1
651,0,10,57,1,1
580,3,18,53,1,1
904,4,12,18,1,1
557,1,15,44,0,1
637,3,14,49,1,1
634,1,19,72,0,1
584,1,14,33,0,1
713,5,8,50,0,1
614,0,15,43,0,1
672,2,13,47,0,1
632,2,13,49,0,1
509,3,11,52,0,1
559,3,18,8,0,1
683,1,11,63,0,1
682,2,17,34,0,1
786,0,10,33,0,1
878,1,13,30,0,1
521,2,20,54,1,1
620,6,19,60,0,1
570,1,15,56,1,1
433,3,15,61,0,1
684,0,12,47,0,1
716,5,21,25,1,1
438,5,16,50,0,1
543,3,21,22,0,1
529,1,12,41,0,1
373,1,12,28,0,1
594,4,21,45,1,1
428,0,12,37,1,1
623,0,11,48,0,0
640,2,12,33,0,1
658,1,18,36,0,1
666,1,16,36,1,1
829,2,14,64,0,1
478,2,9,58,0,1
486,3,15,62,0,1
698,1,23,50,0,1
580,3,11,35,1,1
768,2,13,39,0,1
684,2,23,46,0,1
887,2,14,46,0,1
586,0,17,51,0,0
377,4,15,51,0,1
651,2,12,44,1,1
589,2,18,47,0,1
680,1,13,82,0,0
699,1,13,59,1,1
519,4,18,39,0,1
448,3,24,60,0,1
578,4,19,42,0,1
242,2,10,46,0,1
612,4,16,73,1,1
538,3,13,55,0,1
729,0,19,57,0,1
302,3,12,34,0,1
600,1,11,34,0,1
836,4,11,64,0,1
701,2,21,49,0,1
747,2,7,39,0,1
650,1,9,64,0,1
350,2,15,68,0,0
624,1,18,49,0,1
661,1,14,72,0,1
438,0,14,62,0,0
581,2,20,73,0,1
164,3,8,59,1,1
549,2,16,24,0,1
534,1,14,49,1,1
810,1,25,27,0,1
509,1,8,44,0,1
560,4,11,59,0,1
588,1,16,64,0,1
511,2,15,55,0,1
707,1,21,69,1,1
301,2,18,57,0,1
770,1,22,59,0,1
598,1,24,69,0,1
795,2,14,20,1,1
187,4,18,65,0,1
234,4,18,40,1,1
556,2,9,51,0,1
675,0,14,66,1,1
516,0,12,87,1,0
687,1,17,27,0,1
747,2,7,54,0,1
699,2,17,73,0,1
615,2,15,89,0,1
614,1,13,59,0,1
507,5,15,20,1,1
591,1,13,58,0,1
446,2,22,33,1,1
482,1,15,69,0,0
677,2,12,55,0,1
530,3,16,73,1,1
489,1,16,70,0,0
667,2,16,50,1,1
656,4,23,51,0,1
567,1,16,52,1,1
577,3,15,56,1,1
662,0,12,61,0,0
745,2,12,54,0,1
630,3,13,52,1,1
421,1,19,62,0,0
566,3,13,41,1,1
538,4,16,43,0,1
442,2,15,52,0,1
674,3,13,77,1,1
686,0,12,81,0,0
708,4,22,40,1,1
451,3,14,41,0,1
623,1,13,54,1,1
599,3,13,58,0,1
646,1,16,42,0,1
619,6,17,30,0,1
598,3,17,44,0,1
580,3,13,42,0,1
766,1,19,48,0,1
470,3,13,49,1,1
574,4,18,42,1,1
762,5,10,40,1,1
478,4,19,35,0,1
485,0,20,51,1,1
710,1,16,42,0,1
386,2,8,71,1,1
699,3,11,31,0,1
526,1,13,45,0,1
661,0,18,54,0,0
416,0,9,72,0,0
777,1,27,69,1,1
417,2,14,14,1,1
708,4,19,40,0,1
423,4,9,48,1,1
871,0,13,50,0,1
589,1,11,67,1,1
892,5,16,37,0,1
477,6,12,28,0,1
533,2,11,38,0,1
781,2,16,64,0,1
386,1,13,55,0,0
495,2,16,47,0,1
674,1,18,34,0,1
447,2,18,42,0,1
678,2,18,51,0,1
625,3,20,28,1,1
372,2,18,48,0,1
745,3,18,52,0,1
410,4,13,70,1,1
715,2,18,85,0,1
619,1,17,33,1,1
531,7,18,47,0,1
434,1,14,33,0,1
649,7,13,19,1,1
469,3,15,70,0,1
781,2,12,55,1,1
786,3,13,49,1,1
846,5,19,49,0,1
642,1,11,58,0,1
539,0,19,56,0,0
555,2,14,62,0,1
544,3,18,54,1,1
637,2,13,40,0,1
665,2,14,19,1,1
784,1,20,47,0,1
603,2,15,35,0,1
389,3,18,53,1,1
538,1,14,37,0,1
833,5,13,37,1,1
366,2,21,43,0,1
710,2,12,19,0,1
541,1,16,31,0,1
467,3,20,64,1,1
659,2,12,55,0,1
834,1,17,57,0,1
651,1,13,57,0,1
560,3,17,82,0,1
405,1,19,62,0,0
585,3,14,31,1,1
400,3,9,60,1,1
553,3,15,22,0,1
590,3,13,71,1,1
245,3,19,82,0,0
808,0,16,66,1,1
414,5,15,51,0,1
572,3,17,61,0,1
680,2,6,41,1,1
796,1,15,66,0,1
481,1,12,47,0,1
223,1,19,53,0,0
761,1,15,29,1,1
412,1,14,32,1,1
653,1,17,17,0,1
663,1,18,48,1,1
112,2,13,63,0,0
357,0,11,44,1,1
530,0,13,55,0,0
212,1,17,56,0,0
399,0,21,72,0,0
618,3,19,81,0,1
586,4,16,80,0,1
645,1,13,28,0,1
667,1,7,74,1,1
347,1,23,55,1,1
407,1,20,61,1,1
714,3,10,68,1,1
828,5,27,53,1,1
454,0,17,77,0,0
638,0,15,28,0,1
721,1,17,81,1,1
635,4,11,53,0,1
562,0,21,46,1,1
503,1,23,49,0,1
897,2,7,38,0,1
614,1,23,51,0,1
658,3,15,56,0,1
648,2,17,79,0,1
478,1,20,47,0,1
607,3,12,45,0,1
551,6,14,18,0,1
548,0,11,40,0,1
647,4,11,59,1,1
462,0,10,58,0,0
419,2,21,46,0,1
675,0,14,53,1,1
520,0,11,36,0,1
548,2,12,74,0,1
310,3,13,61,0,1
744,2,23,47,0,1
678,0,17,54,0,0
706,0,11,53,1,1
658,3,16,64,0,1
372,1,9,38,1,1
634,3,10,59,0,1
508,3,12,55,1,1
455,4,19,34,0,1
675,0,13,43,0,1
848,2,19,39,0,1
824,2,10,75,0,1
693,2,13,38,0,1
595,2,19,53,0,1
567,3,12,29,0,1
464,3,19,54,0,1
559,3,10,48,0,1
736,4,19,42,0,1
873,6,13,41,0,1
477,4,10,37,0,1
300,1,18,36,0,1
520,2,17,72,0,1
735,0,11,75,1,0
910,3,11,48,1,1
796,5,12,53,0,1
792,3,17,61,0,1
472,3,16,63,0,1
476,0,12,24,0,1
401,1,18,64,0,0
500,1,16,27,0,1
737,2,17,0,0,1
843,0,19,63,0,1
651,1,12,29,0,1
561,1,13,64,0,1
439,4,17,56,1,1
583,2,11,77,0,1
630,0,19,53,1,1
380,4,21,57,1,1
738,5,13,78,1,1
536,0,16,74,0,0
729,2,14,31,1,1
598,4,13,55,0,1
644,6,15,37,0,1
494,5,14,44,0,1
548,0,13,57,0,0
696,1,12,67,0,1
580,3,20,30,1,1
434,4,12,20,0,1
616,3,18,35,0,1
657,1,20,66,0,1
805,2,9,46,0,1
772,1,17,26,0,1
590,1,18,32,0,1
517,2,21,47,0,1
565,6,20,30,0,1
521,3,16,31,1,1
675,2,10,15,0,1
756,1,15,39,1,1
785,1,15,42,0,1
538,3,9,34,0,1
523,0,8,27,0,1
536,4,16,72,0,1
310,2,11,37,0,1
419,1,12,62,0,0
594,2,23,41,0,1
656,4,11,59,0,1
673,3,19,75,1,1
482,1,13,55,1,1
526,5,22,48,1,1
559,2,20,47,0,1
542,2,14,52,0,1
703,0,14,60,0,0
403,5,12,42,0,1
427,2,22,68,0,1
555,0,20,34,0,1
395,2,14,32,0,1
314,3,10,63,0,1
375,1,18,66,0,0
563,3,18,59,0,1
694,1,8,55,0,1
697,2,18,44,1,1
838,3,19,35,1,1
615,2,12,61,1,1
635,3,19,62,1,1
562,4,13,17,0,1
569,1,16,20,0,1
912,0,10,66,0,0
639,3,15,48,1,1
652,6,17,56,0,1
428,1,9,41,0,1
661,2,16,58,1,1
698,1,15,56,0,1
766,2,21,52,0,1
694,0,12,57,0,0
580,1,14,39,0,1
574,1,13,17,0,1
589,2,16,27,0,1
616,1,13,45,0,1
790,4,15,55,0,1
760,4,17,80,1,1
712,1,15,63,0,1
904,1,12,66,0,1
201,1,21,31,0,1
530,1,13,50,0,1
598,1,17,56,0,1
499,3,14,36,1,1
460,2,17,42,1,1
342,0,10,58,0,0
553,1,14,46,0,1
734,3,18,45,0,1
716,3,9,43,0,1
487,4,25,49,0,1
633,1,12,43,0,1
803,4,12,67,0,1
371,1,18,27,0,1
576,0,17,50,0,0
642,2,12,45,0,1
601,4,22,54,0,1
727,1,16,54,0,1
375,2,15,47,0,1
449,0,19,70,1,0
702,1,13,24,0,1
344,4,10,27,0,1
721,2,14,75,0,1
667,3,18,20,0,1
711,1,15,24,0,1
529,3,15,55,1,1
676,1,14,47,0,1
424,1,15,61,0,0
537,3,14,47,0,1
605,1,21,42,0,1
465,2,17,69,0,1
632,1,9,68,1,1
428,1,14,38,0,1
640,1,16,42,0,1
861,1,22,49,0,1
411,2,7,68,1,1
596,9,13,61,1,1
357,4,17,47,0,1
475,0,14,25,0,1
705,4,14,53,0,1
535,2,22,28,0,1
711,2,19,48,0,1
653,2,11,68,1,1
590,0,16,51,0,0
445,1,15,42,1,1
702,2,16,56,0,1
645,3,17,63,0,1
370,0,12,57,0,0
455,2,14,46,0,1
184,2,16,65,0,0
395,1,15,38,0,1
552,1,20,42,0,1
441,2,14,60,1,1
475,1,13,35,1,1
808,3,15,58,0,1
754,2,11,32,0,1
495,0,18,49,0,0
719,1,22,26,1,1
782,0,16,30,0,1
692,4,16,45,1,1
644,3,21,41,0,1
764,3,17,37,1,1
715,1,8,53,0,1
418,4,20,74,0,1
571,1,20,37,1,1
517,4,20,37,0,1
772,5,10,29,0,1
512,1,8,49,0,1
487,0,23,73,0,0
754,1,15,98,1,1
638,1,20,54,1,1
916,2,17,45,1,1
470,2,14,64,0,1
522,2,25,38,0,1
768,2,19,49,0,1
408,1,13,64,0,0
797,1,19,57,0,1
418,2,14,40,0,1
691,3,14,71,0,1
323,1,10,60,0,0
606,5,14,57,0,1
394,1,22,61,0,0
888,1,12,60,0,1
439,4,9,43,0,1
475,5,26,57,0,1
680,2,17,67,0,1
509,0,16,59,0,0
704,2,12,42,0,1
493,3,15,52,0,1
481,2,13,51,0,1
595,1,13,58,1,1
417,0,24,28,1,1
659,4,17,18,0,1
731,2,15,35,0,1
682,1,14,51,0,1
696,3,13,60,0,1
311,3,20,47,0,1
530,5,17,45,0,1
565,3,21,33,0,1
818,3,10,39,0,1
512,6,12,59,1,1
254,0,12,75,1,0
449,1,14,41,1,1
500,0,21,47,0,0
276,6,14,36,0,1
745,1,14,57,0,1
364,4,11,57,1,1
666,3,8,65,0,1
436,4,19,66,0,1
826,3,16,32,0,1
558,0,15,56,0,0
528,2,8,33,0,1
679,1,21,36,0,1
448,0,10,58,0,0
686,1,14,64,0,1
527,2,17,51,1,1
510,2,17,83,1,1
586,0,17,35,0,1
436,1,12,50,0,1
571,1,20,38,0,1
650,3,15,58,1,1
253,2,14,48,0,1
763,2,17,97,0,1
722,3,13,23,1,1
321,2,12,52,1,1
298,1,16,71,0,0
726,1,15,39,0,1
714,2,10,32,1,1
693,2,18,55,0,1
385,1,20,40,0,1
874,0,15,42,0,1
486,1,16,69,1,1
635,4,21,79,1,1
637,4,15,77,0,1
838,3,15,77,0,1
618,2,15,23,0,1
662,0,20,63,0,0
588,3,10,28,1,1
420,3,14,39,0,1
252,2,16,27,0,1
604,2,14,35,0,1
388,2,22,55,0,1
652,4,19,50,0,1
622,1,8,55,0,1
618,1,18,25,1,1
442,2,17,44,0,1
755,0,24,67,0,0
671,4,9,77,1,1
422,2,20,56,1,1
910,3,10,56,0,1
568,1,17,48,0,1
399,2,11,35,0,1
486,3,13,69,1,1
373,3,17,46,0,1
803,0,14,72,0,0
762,3,9,34,0,1
710,2,17,66,0,1
682,2,10,74,0,1
787,1,14,36,0,1
563,2,18,48,1,1
663,3,17,53,0,1
478,0,22,46,0,0
576,3,15,45,1,1
667,0,13,28,1,1
137,2,12,66,0,0
507,3,19,52,1,1
624,2,14,48,1,1
588,3,15,23,0,1
532,0,18,58,1,1
688,5,13,76,0,1
493,3,13,49,0,1
416,0,10,64,1,0
777,1,15,63,0,1
756,1,17,31,1,1
510,2,15,42,1,1
589,1,18,33,0,1
726,0,13,42,1,1
606,1,20,46,0,1
679,4,13,66,0,1
671,4,16,54,1,1
552,1,10,50,0,1
677,4,22,31,0,1
455,1,20,51,1,1
659,3,19,51,0,1
588,2,10,65,0,1
545,3,15,44,0,1
412,1,11,48,0,1
619,0,22,58,0,0
605,0,18,56,0,0
474,1,21,77,1,1
360,1,9,49,0,0
353,0,25,53,0,0
561,1,21,58,0,1
645,1,11,40,0,1
877,3,16,33,0,1
593,0,17,50,1,1
356,2,9,36,1,1
568,1,9,51,1,1
787,3,17,62,0,1
497,1,21,59,0,1
767,2,14,63,1,1
626,1,21,35,0,1
697,1,20,55,1,1
878,0,21,38,0,1
324,1,19,59,0,0
734,0,21,55,0,1
585,3,14,51,1,1
457,3,14,72,1,1
584,0,18,50,0,0
853,2,11,47,1,1
800,5,10,71,1,1
299,1,28,31,0,1
484,2,5,53,0,1
741,0,12,19,0,1
596,1,12,64,0,1
597,1,14,60,0,1
364,1,12,33,1,1
488,2,16,74,0,1
396,2,21,70,0,1
352,1,21,17,0,1
411,3,11,44,0,1
460,1,17,75,1,1
485,1,8,76,0,0
473,0,15,48,1,1
753,3,17,65,0,1
463,2,19,44,0,1
813,1,17,22,0,1
527,2,16,52,0,1
665,2,14,72,0,1
670,1,17,30,0,1
465,4,14,57,0,1
550,1,13,78,0,0
524,3,19,42,0,1
655,3,18,56,0,1
580,5,16,18,1,1
487,0,13,54,1,1
617,1,11,64,0,1
650,2,15,38,0,1
877,3,10,63,1,1
610,1,12,65,1,1
601,2,12,52,0,1
664,1,16,95,1,1
457,0,19,58,1,1
341,0,22,26,0,1
553,2,13,29,1,1
760,2,7,71,1,1
785,0,16,52,0,1
318,0,15,28,1,1
699,1,17,18,0,1
272,1,15,58,0,0
668,2,13,76,0,1
659,1,16,43,0,1
341,2,11,69,0,0
750,3,14,20,1,1
861,1,22,45,0,1
590,3,16,60,0,1
621,3,22,57,1,1
821,1,17,35,0,1
431,5,17,73,0,1
434,4,11,33,0,1
474,3,15,86,1,1
605,2,14,63,1,1
605,4,14,48,1,1
517,1,14,48,1,1
554,2,14,29,1,1
519,0,12,36,1,1
526,1,20,78,0,0
484,3,18,38,0,1
485,2,23,78,0,1
299,4,13,59,0,1
566,2,14,24,1,1
306,1,11,61,0,0
712,0,12,48,0,1
516,2,13,31,0,1
582,2,12,27,0,1
544,1,8,57,0,1
563,3,8,56,0,1
789,2,10,36,0,1
397,3,20,51,0,1
356,1,17,60,0,0
617,3,16,38,1,1
525,3,21,49,0,1
653,2,10,68,0,1
707,0,13,47,0,1
434,3,21,67,0,1
690,2,15,45,0,1
446,1,13,24,1,1
611,1,15,39,0,1
414,1,17,41,0,1
619,3,17,33,1,1
596,4,17,33,1,1
434,0,16,25,0,1
396,0,12,29,0,1
712,2,19,74,1,1
532,3,13,38,1,1
751,2,15,42,1,1
518,2,16,57,1,1
795,2,14,44,0,1
457,1,8,74,0,0
820,1,7,39,0,1
626,0,13,47,1,1
659,0,12,35,1,1
449,2,15,52,1,1
709,3,19,40,0,1
714,1,11,25,0,1
551,1,16,62,0,1
279,7,13,38,1,1
433,1,11,57,0,0
432,2,14,83,1,1
667,1,18,59,0,1
530,2,14,30,1,1
533,1,19,37,0,1
515,2,19,61,1,1
820,5,18,46,0,1
606,2,25,49,1,1
629,3,17,34,1,1
507,0,12,69,0,0
595,2,14,43,0,1
453,2,16,53,1,1
651,7,15,61,0,1
428,0,17,38,0,0
711,5,13,69,1,1
489,1,13,54,0,1
742,3,13,40,0,1
886,2,12,44,1,1
600,4,17,28,1,1
796,1,23,73,1,1
712,2,14,70,0,1
385,0,12,41,1,1
616,1,9,51,0,1
675,3,15,43,1,1
689,6,12,46,0,1
626,5,13,27,0,1
624,1,19,61,0,1
600,4,16,56,0,1
619,4,15,46,1,1
416,1,11,31,0,1
564,3,15,53,0,1
382,5,11,22,1,1
525,1,10,40,0,1
511,0,14,37,0,1
501,3,11,31,0,1
442,2,9,88,0,0
640,1,13,45,0,1
552,2,9,53,0,1
536,2,13,61,0,1
388,1,10,59,0,0
555,1,21,36,0,1
771,2,17,31,0,1
774,2,15,40,0,1
656,1,8,50,0,1
555,4,13,39,1,1
683,1,13,49,0,1
499,1,15,57,0,1
555,0,18,77,0,0
488,1,13,71,0,0
736,3,17,42,0,1
717,3,17,53,0,1
594,1,15,50,0,1
859,1,10,22,0,1
661,1,19,49,1,1
653,2,15,37,0,1
637,4,18,64,0,1
410,4,14,59,0,1
465,2,23,25,1,1
591,0,12,47,0,0
593,6,8,39,0,1
688,3,18,65,0,1
499,1,10,42,0,1
610,2,19,59,0,1
613,3,10,65,1,1
619,2,12,37,0,1
602,2,16,52,0,1
389,1,10,56,0,0
260,0,11,85,0,0
458,1,12,59,0,0
520,0,12,39,0,1
423,2,13,94,0,0
591,1,16,58,0,1
763,1,21,75,1,1
708,3,16,62,1,1
669,2,16,52,0,1
747,2,12,80,0,1
461,3,19,10,0,1
531,1,16,33,0,1
692,2,18,74,0,1
528,1,9,38,0,1
537,4,14,22,0,1
879,6,16,68,0,1
614,5,18,52,0,1
864,1,12,36,1,1
326,1,17,65,1,1
505,3,15,30,0,1
661,2,15,27,0,1
614,5,15,31,0,1
291,2,15,72,0,0
565,0,19,46,0,1
970,1,21,47,0,1
637,1,16,71,0,1
690,2,32,52,0,1
503,1,14,59,0,1
636,2,24,53,0,1
598,1,16,49,1,1
767,1,16,67,1,1
763,2,16,25,0,1
661,1,15,54,1,1
610,1,12,69,0,1
348,2,13,73,0,0
342,2,18,44,1,1
612,1,20,27,0,1
731,2,17,35,0,1
799,2,16,71,0,1
466,2,18,38,0,1
373,3,17,78,0,1
739,3,10,34,0,1
477,1,19,42,0,1
363,2,10,52,1,1
525,2,18,36,0,1
523,3,14,52,0,1
798,1,16,60,0,1
729,1,15,48,1,1
489,4,12,71,0,1
809,3,17,36,0,1
618,0,15,58,0,0
759,1,18,68,0,1
799,1,15,42,1,1
560,1,11,88,0,0
685,1,17,58,0,1
538,5,20,59,0,1
739,1,19,43,1,1
613,1,22,42,0,1
744,3,9,56,0,1
828,2,14,29,0,1
682,1,21,41,0,1
585,2,22,74,0,1
588,3,18,55,0,1
156,3,15,27,1,1
493,3,9,60,0,1
739,3,19,33,1,1
745,3,14,38,0,1
489,1,14,44,1,1
624,3,17,51,0,1
571,2,18,66,1,1
703,0,12,52,0,1
931,1,11,45,0,1
706,1,19,24,1,1
499,3,11,52,1,1
588,2,15,61,1,1
810,0,11,37,0,1
388,4,14,60,0,1
507,4,16,40,0,1
706,1,16,47,0,1
794,2,19,59,1,1
691,1,8,32,0,1
508,4,13,26,1,1
680,2,24,52,0,1
662,3,14,63,0,1
652,0,26,62,0,0
585,4,12,55,0,1
607,3,15,38,0,1
463,2,13,18,1,1
972,3,5,51,0,1
623,0,15,50,0,0
682,4,18,32,1,1
567,0,16,39,0,1
726,2,14,33,1,1
405,0,17,12,0,1
338,3,12,50,0,1
595,2,20,27,0,1
908,3,16,29,0,1
781,1,17,36,0,1
478,1,16,16,0,1
677,1,16,41,0,1
504,0,13,29,0,1
663,3,13,43,0,1
675,4,17,50,0,1
738,2,17,44,1,1
365,1,15,33,1,1
410,1,14,48,0,1
588,4,9,30,0,1
445,1,10,44,0,1
433,1,14,57,0,0
640,2,14,47,1,1
462,2,10,55,0,1
938,4,18,71,0,1
520,2,18,45,0,1
559,1,20,50,0,1
644,1,21,68,0,1
373,2,14,40,1,1
676,0,17,65,0,0
651,1,13,42,0,1
547,4,16,31,1,1
641,2,18,22,1,1
664,4,13,78,0,1
815,2,23,45,0,1
975,3,15,14,0,1
440,2,13,51,0,1
405,2,13,56,0,1
615,4,19,71,1,1
288,3,8,18,0,1
697,4,11,65,1,1
616,3,14,47,0,1
655,4,17,37,0,1
554,2,18,56,0,1
638,3,14,56,0,1
670,3,13,51,0,1
630,1,14,57,0,1
398,2,17,43,0,1
625,1,17,43,0,1
878,0,16,52,0,1
636,3,13,53,1,1
620,0,13,54,1,1
834,2,18,34,0,1
488,1,14,46,0,1
